road,hour,weekday,prob_severity_0,prob_severity_1,prob_severity_2
A4,3,0,0.8636363636363636,0.13636363636363635,0.0
A4,3,1,0.9545454545454546,0.045454545454545456,0.0
A4,3,2,1.0,0.0,0.0
A4,3,3,1.0,0.0,0.0
A4,3,4,1.0,0.0,0.0
A4,3,5,1.0,0.0,0.0
A4,3,6,0.9,0.05,0.05
A4,4,0,0.9545454545454546,0.045454545454545456,0.0
A4,4,1,0.9545454545454546,0.045454545454545456,0.0
A4,4,2,0.95,0.05,0.0
A4,4,3,1.0,0.0,0.0
A4,4,4,1.0,0.0,0.0
A4,4,5,0.85,0.1,0.05
A4,4,6,0.9,0.1,0.0
A4,5,0,0.9545454545454546,0.045454545454545456,0.0
A4,5,1,1.0,0.0,0.0
A4,5,2,0.95,0.05,0.0
A4,5,3,1.0,0.0,0.0
A4,5,4,0.85,0.15,0.0
A4,5,5,0.9,0.1,0.0
A4,5,6,0.75,0.25,0.0
A4,6,0,0.7727272727272727,0.22727272727272727,0.0
A4,6,1,0.7727272727272727,0.22727272727272727,0.0
A4,6,2,0.85,0.15,0.0
A4,6,3,0.8,0.15,0.05
A4,6,4,1.0,0.0,0.0
A4,6,5,0.8,0.1,0.1
A4,6,6,0.95,0.05,0.0
A4,7,0,0.45454545454545453,0.4090909090909091,0.13636363636363635
A4,7,1,0.5909090909090909,0.18181818181818182,0.22727272727272727
A4,7,2,0.65,0.25,0.1
A4,7,3,0.45,0.15,0.4
A4,7,4,0.7,0.1,0.2
A4,7,5,0.95,0.05,0.0
A4,7,6,0.95,0.05,0.0
A4,8,0,0.6363636363636364,0.18181818181818182,0.18181818181818182
A4,8,1,0.5909090909090909,0.22727272727272727,0.18181818181818182
A4,8,2,0.7,0.2,0.1
A4,8,3,0.45,0.4,0.15
A4,8,4,0.7,0.15,0.15
A4,8,5,0.95,0.05,0.0
A4,8,6,0.9,0.1,0.0
A4,9,0,0.7272727272727273,0.18181818181818182,0.09090909090909091
A4,9,1,0.5454545454545454,0.2727272727272727,0.18181818181818182
A4,9,2,0.5,0.25,0.25
A4,9,3,0.5,0.3,0.2
A4,9,4,0.6,0.25,0.15
A4,9,5,1.0,0.0,0.0
A4,9,6,0.9,0.1,0.0
A4,10,0,0.8181818181818182,0.18181818181818182,0.0
A4,10,1,0.6818181818181818,0.2727272727272727,0.045454545454545456
A4,10,2,0.75,0.2,0.05
A4,10,3,0.75,0.25,0.0
A4,10,4,1.0,0.0,0.0
A4,10,5,0.85,0.15,0.0
A4,10,6,1.0,0.0,0.0
A4,11,0,0.7727272727272727,0.22727272727272727,0.0
A4,11,1,0.8181818181818182,0.18181818181818182,0.0
A4,11,2,0.8,0.15,0.05
A4,11,3,0.75,0.15,0.1
A4,11,4,0.75,0.2,0.05
A4,11,5,0.85,0.15,0.0
A4,11,6,1.0,0.0,0.0
A4,12,0,0.8181818181818182,0.045454545454545456,0.13636363636363635
A4,12,1,0.5454545454545454,0.3181818181818182,0.13636363636363635
A4,12,2,0.8,0.15,0.05
A4,12,3,0.9,0.1,0.0
A4,12,4,0.75,0.15,0.1
A4,12,5,0.9,0.1,0.0
A4,12,6,0.75,0.2,0.05
A4,13,0,0.6818181818181818,0.2727272727272727,0.045454545454545456
A4,13,1,0.6363636363636364,0.18181818181818182,0.18181818181818182
A4,13,2,0.75,0.05,0.2
A4,13,3,0.8,0.15,0.05
A4,13,4,0.75,0.15,0.1
A4,13,5,0.9,0.05,0.05
A4,13,6,0.85,0.1,0.05
A4,14,0,0.8181818181818182,0.13636363636363635,0.045454545454545456
A4,14,1,0.7272727272727273,0.09090909090909091,0.18181818181818182
A4,14,2,0.85,0.15,0.0
A4,14,3,0.85,0.1,0.05
A4,14,4,0.8,0.1,0.1
A4,14,5,0.75,0.2,0.05
A4,14,6,0.7,0.2,0.1
A4,15,0,0.9545454545454546,0.045454545454545456,0.0
A4,15,1,0.6818181818181818,0.2727272727272727,0.045454545454545456
A4,15,2,0.75,0.1,0.15
A4,15,3,0.75,0.2,0.05
A4,15,4,0.85,0.15,0.0
A4,15,5,0.8,0.2,0.0
A4,15,6,0.85,0.1,0.05
A4,16,0,0.4090909090909091,0.3181818181818182,0.2727272727272727
A4,16,1,0.8181818181818182,0.09090909090909091,0.09090909090909091
A4,16,2,0.7,0.15,0.15
A4,16,3,0.8,0.2,0.0
A4,16,4,0.65,0.2,0.15
A4,16,5,0.75,0.2,0.05
A4,16,6,0.55,0.3,0.15
A4,17,0,0.5454545454545454,0.18181818181818182,0.2727272727272727
A4,17,1,0.45454545454545453,0.4090909090909091,0.13636363636363635
A4,17,2,0.65,0.2,0.15
A4,17,3,0.65,0.1,0.25
A4,17,4,0.7,0.2,0.1
A4,17,5,0.8,0.15,0.05
A4,17,6,0.8,0.2,0.0
A4,18,0,0.6363636363636364,0.09090909090909091,0.2727272727272727
A4,18,1,0.5909090909090909,0.4090909090909091,0.0
A4,18,2,0.55,0.35,0.1
A4,18,3,0.55,0.25,0.2
A4,18,4,0.6,0.25,0.15
A4,18,5,0.8,0.2,0.0
A4,18,6,0.8,0.1,0.1
A4,19,0,0.7727272727272727,0.18181818181818182,0.045454545454545456
A4,19,1,0.7727272727272727,0.13636363636363635,0.09090909090909091
A4,19,2,0.7,0.3,0.0
A4,19,3,0.85,0.1,0.05
A4,19,4,0.7,0.2,0.1
A4,19,5,0.95,0.05,0.0
A4,19,6,0.95,0.05,0.0
A4,20,0,0.7727272727272727,0.13636363636363635,0.09090909090909091
A4,20,1,0.7727272727272727,0.22727272727272727,0.0
A4,20,2,0.8,0.2,0.0
A4,20,3,0.9,0.1,0.0
A4,20,4,0.8,0.2,0.0
A4,20,5,0.7,0.15,0.15
A4,20,6,0.8,0.1,0.1
A4,21,0,0.7727272727272727,0.18181818181818182,0.045454545454545456
A4,21,1,0.6818181818181818,0.2727272727272727,0.045454545454545456
A4,21,2,0.65,0.25,0.1
A4,21,3,0.85,0.05,0.1
A4,21,4,0.85,0.15,0.0
A4,21,5,0.9,0.1,0.0
A4,21,6,0.9,0.0,0.1
A4,22,0,0.8181818181818182,0.13636363636363635,0.045454545454545456
A4,22,1,0.7727272727272727,0.18181818181818182,0.045454545454545456
A4,22,2,0.65,0.25,0.1
A4,22,3,0.95,0.05,0.0
A4,22,4,0.8,0.2,0.0
A4,22,5,0.95,0.0,0.05
A4,22,6,0.95,0.05,0.0
A4,23,0,1.0,0.0,0.0
A4,23,1,1.0,0.0,0.0
A4,23,2,0.95,0.05,0.0
A4,23,3,1.0,0.0,0.0
A4,23,4,0.95,0.05,0.0
A4,23,5,0.95,0.05,0.0
A4,23,6,0.9,0.1,0.0
A40,0,0,0.7272727272727273,0.22727272727272727,0.045454545454545456
A40,0,1,0.9090909090909091,0.09090909090909091,0.0
A40,0,2,0.75,0.15,0.1
A40,0,3,1.0,0.0,0.0
A40,0,4,0.85,0.1,0.05
A40,0,5,0.8,0.2,0.0
A40,0,6,0.75,0.25,0.0
A40,1,0,0.8636363636363636,0.13636363636363635,0.0
A40,1,1,0.9090909090909091,0.09090909090909091,0.0
A40,1,2,0.8,0.15,0.05
A40,1,3,0.9,0.0,0.1
A40,1,4,0.8,0.15,0.05
A40,1,5,0.85,0.15,0.0
A40,1,6,0.9,0.1,0.0
A40,2,0,0.9090909090909091,0.045454545454545456,0.045454545454545456
A40,2,1,0.8636363636363636,0.13636363636363635,0.0
A40,2,2,0.8,0.1,0.1
A40,2,3,0.9,0.05,0.05
A40,2,4,0.85,0.1,0.05
A40,2,5,0.8,0.15,0.05
A40,2,6,0.8,0.1,0.1
A40,3,0,0.8636363636363636,0.09090909090909091,0.045454545454545456
A40,3,1,0.7272727272727273,0.18181818181818182,0.09090909090909091
A40,3,2,1.0,0.0,0.0
A40,3,3,0.9,0.1,0.0
A40,3,4,0.75,0.25,0.0
A40,3,5,0.85,0.1,0.05
A40,3,6,0.9,0.1,0.0
A40,4,0,0.9090909090909091,0.09090909090909091,0.0
A40,4,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A40,4,2,0.9,0.1,0.0
A40,4,3,0.85,0.05,0.1
A40,4,4,0.85,0.15,0.0
A40,4,5,0.75,0.15,0.1
A40,4,6,0.95,0.05,0.0
A40,5,0,0.8636363636363636,0.13636363636363635,0.0
A40,5,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A40,5,2,0.9,0.05,0.05
A40,5,3,0.85,0.1,0.05
A40,5,4,0.95,0.05,0.0
A40,5,5,0.8,0.1,0.1
A40,5,6,0.75,0.2,0.05
A40,6,0,0.5909090909090909,0.22727272727272727,0.18181818181818182
A40,6,1,0.5909090909090909,0.36363636363636365,0.045454545454545456
A40,6,2,0.8,0.1,0.1
A40,6,3,0.8,0.15,0.05
A40,6,4,0.85,0.15,0.0
A40,6,5,0.8,0.2,0.0
A40,6,6,0.8,0.15,0.05
A40,7,0,0.5454545454545454,0.3181818181818182,0.13636363636363635
A40,7,1,0.45454545454545453,0.4090909090909091,0.13636363636363635
A40,7,2,0.45,0.35,0.2
A40,7,3,0.35,0.5,0.15
A40,7,4,0.65,0.25,0.1
A40,7,5,0.85,0.1,0.05
A40,7,6,0.7,0.25,0.05
A40,8,0,0.3181818181818182,0.4090909090909091,0.2727272727272727
A40,8,1,0.5909090909090909,0.2727272727272727,0.13636363636363635
A40,8,2,0.6,0.3,0.1
A40,8,3,0.35,0.4,0.25
A40,8,4,0.5,0.4,0.1
A40,8,5,0.65,0.3,0.05
A40,8,6,0.8,0.15,0.05
A40,9,0,0.5909090909090909,0.2727272727272727,0.13636363636363635
A40,9,1,0.6363636363636364,0.22727272727272727,0.13636363636363635
A40,9,2,0.45,0.4,0.15
A40,9,3,0.6,0.3,0.1
A40,9,4,0.65,0.35,0.0
A40,9,5,0.75,0.2,0.05
A40,9,6,0.9,0.05,0.05
A40,10,0,0.8636363636363636,0.13636363636363635,0.0
A40,10,1,0.7727272727272727,0.18181818181818182,0.045454545454545456
A40,10,2,0.7,0.3,0.0
A40,10,3,0.8,0.05,0.15
A40,10,4,0.7,0.25,0.05
A40,10,5,0.8,0.15,0.05
A40,10,6,0.85,0.15,0.0
A40,11,0,0.6363636363636364,0.18181818181818182,0.18181818181818182
A40,11,1,0.8181818181818182,0.09090909090909091,0.09090909090909091
A40,11,2,0.8,0.2,0.0
A40,11,3,0.7,0.2,0.1
A40,11,4,0.6,0.4,0.0
A40,11,5,0.75,0.25,0.0
A40,11,6,0.8,0.2,0.0
A40,12,0,0.5454545454545454,0.36363636363636365,0.09090909090909091
A40,12,1,0.6818181818181818,0.22727272727272727,0.09090909090909091
A40,12,2,0.45,0.5,0.05
A40,12,3,0.6,0.35,0.05
A40,12,4,0.75,0.15,0.1
A40,12,5,0.65,0.25,0.1
A40,12,6,0.65,0.35,0.0
A40,13,0,0.6363636363636364,0.3181818181818182,0.045454545454545456
A40,13,1,0.6818181818181818,0.2727272727272727,0.045454545454545456
A40,13,2,0.7,0.25,0.05
A40,13,3,0.85,0.1,0.05
A40,13,4,0.8,0.15,0.05
A40,13,5,0.7,0.25,0.05
A40,13,6,0.6,0.35,0.05
A40,14,0,0.7272727272727273,0.18181818181818182,0.09090909090909091
A40,14,1,0.5454545454545454,0.3181818181818182,0.13636363636363635
A40,14,2,0.5,0.45,0.05
A40,14,3,0.55,0.4,0.05
A40,14,4,0.65,0.3,0.05
A40,14,5,0.65,0.25,0.1
A40,14,6,0.65,0.3,0.05
A40,15,0,0.6363636363636364,0.22727272727272727,0.13636363636363635
A40,15,1,0.5909090909090909,0.22727272727272727,0.18181818181818182
A40,15,2,0.7,0.25,0.05
A40,15,3,0.7,0.2,0.1
A40,15,4,0.65,0.15,0.2
A40,15,5,0.55,0.35,0.1
A40,15,6,0.5,0.5,0.0
A40,16,0,0.36363636363636365,0.4090909090909091,0.22727272727272727
A40,16,1,0.45454545454545453,0.36363636363636365,0.18181818181818182
A40,16,2,0.7,0.15,0.15
A40,16,3,0.4,0.5,0.1
A40,16,4,0.25,0.65,0.1
A40,16,5,0.7,0.2,0.1
A40,16,6,0.9,0.05,0.05
A40,17,0,0.36363636363636365,0.36363636363636365,0.2727272727272727
A40,17,1,0.5909090909090909,0.3181818181818182,0.09090909090909091
A40,17,2,0.45,0.4,0.15
A40,17,3,0.4,0.4,0.2
A40,17,4,0.45,0.3,0.25
A40,17,5,0.7,0.2,0.1
A40,17,6,0.9,0.1,0.0
A40,18,0,0.45454545454545453,0.3181818181818182,0.22727272727272727
A40,18,1,0.5909090909090909,0.22727272727272727,0.18181818181818182
A40,18,2,0.45,0.25,0.3
A40,18,3,0.45,0.5,0.05
A40,18,4,0.45,0.5,0.05
A40,18,5,0.7,0.2,0.1
A40,18,6,0.55,0.35,0.1
A40,19,0,0.7272727272727273,0.22727272727272727,0.045454545454545456
A40,19,1,0.5909090909090909,0.36363636363636365,0.045454545454545456
A40,19,2,0.95,0.05,0.0
A40,19,3,0.65,0.25,0.1
A40,19,4,0.65,0.35,0.0
A40,19,5,0.8,0.2,0.0
A40,19,6,0.65,0.3,0.05
A40,20,0,0.7727272727272727,0.13636363636363635,0.09090909090909091
A40,20,1,0.6363636363636364,0.2727272727272727,0.09090909090909091
A40,20,2,0.8,0.05,0.15
A40,20,3,0.65,0.3,0.05
A40,20,4,0.65,0.3,0.05
A40,20,5,0.65,0.25,0.1
A40,20,6,0.85,0.15,0.0
A40,21,0,0.6818181818181818,0.18181818181818182,0.13636363636363635
A40,21,1,0.8181818181818182,0.0,0.18181818181818182
A40,21,2,0.9,0.1,0.0
A40,21,3,0.7,0.25,0.05
A40,21,4,0.8,0.15,0.05
A40,21,5,0.75,0.25,0.0
A40,21,6,0.8,0.1,0.1
A40,22,0,0.7272727272727273,0.2727272727272727,0.0
A40,22,1,0.6363636363636364,0.36363636363636365,0.0
A40,22,2,0.65,0.2,0.15
A40,22,3,0.5,0.4,0.1
A40,22,4,0.65,0.25,0.1
A40,22,5,0.75,0.15,0.1
A40,22,6,0.7,0.25,0.05
A40,23,0,0.8181818181818182,0.18181818181818182,0.0
A40,23,1,0.8636363636363636,0.13636363636363635,0.0
A40,23,2,0.9,0.05,0.05
A40,23,3,0.95,0.05,0.0
A40,23,4,0.85,0.1,0.05
A40,23,5,0.8,0.1,0.1
A40,23,6,0.75,0.2,0.05
A41,0,0,0.9545454545454546,0.045454545454545456,0.0
A41,0,1,0.9545454545454546,0.045454545454545456,0.0
A41,0,2,0.95,0.05,0.0
A41,0,3,1.0,0.0,0.0
A41,0,4,0.9,0.1,0.0
A41,0,5,1.0,0.0,0.0
A41,0,6,0.95,0.05,0.0
A41,1,0,0.9545454545454546,0.045454545454545456,0.0
A41,1,1,0.9090909090909091,0.09090909090909091,0.0
A41,1,2,0.95,0.05,0.0
A41,1,3,1.0,0.0,0.0
A41,1,4,1.0,0.0,0.0
A41,1,5,0.9,0.05,0.05
A41,1,6,0.95,0.05,0.0
A41,2,0,0.9545454545454546,0.045454545454545456,0.0
A41,2,1,0.9545454545454546,0.045454545454545456,0.0
A41,2,2,1.0,0.0,0.0
A41,2,3,0.95,0.05,0.0
A41,2,4,0.95,0.05,0.0
A41,2,5,0.9,0.05,0.05
A41,2,6,0.9,0.1,0.0
A41,3,0,0.9545454545454546,0.045454545454545456,0.0
A41,3,1,1.0,0.0,0.0
A41,3,2,0.85,0.15,0.0
A41,3,3,0.9,0.1,0.0
A41,3,4,0.9,0.1,0.0
A41,3,5,0.85,0.15,0.0
A41,3,6,0.9,0.1,0.0
A41,4,0,0.9090909090909091,0.09090909090909091,0.0
A41,4,1,1.0,0.0,0.0
A41,4,2,0.95,0.05,0.0
A41,4,3,1.0,0.0,0.0
A41,4,4,1.0,0.0,0.0
A41,4,5,1.0,0.0,0.0
A41,4,6,0.95,0.05,0.0
A41,5,0,0.9545454545454546,0.045454545454545456,0.0
A41,5,1,0.9545454545454546,0.045454545454545456,0.0
A41,5,2,0.9,0.1,0.0
A41,5,3,0.95,0.05,0.0
A41,5,4,0.95,0.05,0.0
A41,5,5,0.8,0.2,0.0
A41,5,6,0.9,0.1,0.0
A41,6,0,0.7727272727272727,0.18181818181818182,0.045454545454545456
A41,6,1,0.8181818181818182,0.13636363636363635,0.045454545454545456
A41,6,2,0.85,0.05,0.1
A41,6,3,0.7,0.3,0.0
A41,6,4,0.75,0.15,0.1
A41,6,5,0.8,0.2,0.0
A41,6,6,0.85,0.15,0.0
A41,7,0,0.6818181818181818,0.2727272727272727,0.045454545454545456
A41,7,1,0.6818181818181818,0.2727272727272727,0.045454545454545456
A41,7,2,0.6,0.25,0.15
A41,7,3,0.55,0.3,0.15
A41,7,4,0.6,0.35,0.05
A41,7,5,0.9,0.05,0.05
A41,7,6,0.95,0.05,0.0
A41,8,0,0.5454545454545454,0.3181818181818182,0.13636363636363635
A41,8,1,0.7272727272727273,0.13636363636363635,0.13636363636363635
A41,8,2,0.55,0.25,0.2
A41,8,3,0.7,0.25,0.05
A41,8,4,0.4,0.2,0.4
A41,8,5,0.95,0.05,0.0
A41,8,6,0.95,0.0,0.05
A41,9,0,0.6818181818181818,0.22727272727272727,0.09090909090909091
A41,9,1,0.5909090909090909,0.36363636363636365,0.045454545454545456
A41,9,2,0.6,0.35,0.05
A41,9,3,0.6,0.05,0.35
A41,9,4,0.65,0.15,0.2
A41,9,5,0.85,0.15,0.0
A41,9,6,0.9,0.1,0.0
A41,10,0,0.7727272727272727,0.22727272727272727,0.0
A41,10,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A41,10,2,0.8,0.15,0.05
A41,10,3,0.95,0.05,0.0
A41,10,4,0.75,0.15,0.1
A41,10,5,0.85,0.05,0.1
A41,10,6,0.95,0.05,0.0
A41,11,0,0.8636363636363636,0.13636363636363635,0.0
A41,11,1,0.6818181818181818,0.3181818181818182,0.0
A41,11,2,0.8,0.15,0.05
A41,11,3,0.85,0.1,0.05
A41,11,4,0.7,0.2,0.1
A41,11,5,0.8,0.15,0.05
A41,11,6,0.9,0.1,0.0
A41,12,0,0.6818181818181818,0.22727272727272727,0.09090909090909091
A41,12,1,0.8636363636363636,0.13636363636363635,0.0
A41,12,2,0.7,0.2,0.1
A41,12,3,0.8,0.2,0.0
A41,12,4,0.9,0.05,0.05
A41,12,5,0.75,0.2,0.05
A41,12,6,0.85,0.05,0.1
A41,13,0,0.8181818181818182,0.045454545454545456,0.13636363636363635
A41,13,1,0.8636363636363636,0.09090909090909091,0.045454545454545456
A41,13,2,0.9,0.1,0.0
A41,13,3,0.9,0.1,0.0
A41,13,4,0.85,0.15,0.0
A41,13,5,0.8,0.2,0.0
A41,13,6,0.8,0.05,0.15
A41,14,0,0.5909090909090909,0.2727272727272727,0.13636363636363635
A41,14,1,0.8181818181818182,0.09090909090909091,0.09090909090909091
A41,14,2,0.7,0.25,0.05
A41,14,3,0.8,0.1,0.1
A41,14,4,0.95,0.05,0.0
A41,14,5,0.8,0.1,0.1
A41,14,6,0.8,0.15,0.05
A41,15,0,0.8181818181818182,0.09090909090909091,0.09090909090909091
A41,15,1,0.6363636363636364,0.2727272727272727,0.09090909090909091
A41,15,2,0.9,0.1,0.0
A41,15,3,0.65,0.3,0.05
A41,15,4,0.8,0.15,0.05
A41,15,5,0.8,0.15,0.05
A41,15,6,0.8,0.2,0.0
A41,16,0,0.4090909090909091,0.36363636363636365,0.22727272727272727
A41,16,1,0.5909090909090909,0.2727272727272727,0.13636363636363635
A41,16,2,0.6,0.3,0.1
A41,16,3,0.7,0.25,0.05
A41,16,4,0.55,0.3,0.15
A41,16,5,0.7,0.2,0.1
A41,16,6,0.8,0.15,0.05
A41,17,0,0.6363636363636364,0.18181818181818182,0.18181818181818182
A41,17,1,0.7272727272727273,0.13636363636363635,0.13636363636363635
A41,17,2,0.7,0.1,0.2
A41,17,3,0.7,0.15,0.15
A41,17,4,0.45,0.35,0.2
A41,17,5,0.85,0.1,0.05
A41,17,6,0.75,0.2,0.05
A41,18,0,0.5,0.36363636363636365,0.13636363636363635
A41,18,1,0.5454545454545454,0.36363636363636365,0.09090909090909091
A41,18,2,0.5,0.35,0.15
A41,18,3,0.7,0.25,0.05
A41,18,4,0.65,0.2,0.15
A41,18,5,0.85,0.1,0.05
A41,18,6,0.8,0.15,0.05
A41,19,0,0.8181818181818182,0.18181818181818182,0.0
A41,19,1,0.8636363636363636,0.045454545454545456,0.09090909090909091
A41,19,2,0.85,0.1,0.05
A41,19,3,0.7,0.15,0.15
A41,19,4,0.85,0.1,0.05
A41,19,5,1.0,0.0,0.0
A41,19,6,0.75,0.2,0.05
A41,20,0,0.7272727272727273,0.13636363636363635,0.13636363636363635
A41,20,1,0.7272727272727273,0.2727272727272727,0.0
A41,20,2,0.75,0.2,0.05
A41,20,3,0.85,0.1,0.05
A41,20,4,0.7,0.2,0.1
A41,20,5,0.8,0.2,0.0
A41,20,6,0.85,0.1,0.05
A41,21,0,0.7272727272727273,0.18181818181818182,0.09090909090909091
A41,21,1,0.8636363636363636,0.045454545454545456,0.09090909090909091
A41,21,2,0.8,0.15,0.05
A41,21,3,0.65,0.35,0.0
A41,21,4,0.95,0.05,0.0
A41,21,5,0.9,0.1,0.0
A41,21,6,0.8,0.15,0.05
A41,22,0,0.7272727272727273,0.22727272727272727,0.045454545454545456
A41,22,1,0.7727272727272727,0.18181818181818182,0.045454545454545456
A41,22,2,0.95,0.05,0.0
A41,22,3,0.8,0.2,0.0
A41,22,4,0.65,0.2,0.15
A41,22,5,1.0,0.0,0.0
A41,22,6,0.85,0.1,0.05
A41,23,0,1.0,0.0,0.0
A41,23,1,0.9090909090909091,0.09090909090909091,0.0
A41,23,2,1.0,0.0,0.0
A41,23,3,1.0,0.0,0.0
A41,23,4,0.95,0.05,0.0
A41,23,5,0.95,0.05,0.0
A41,23,6,0.95,0.05,0.0
Bishopsgate Cross Route,0,0,0.9090909090909091,0.09090909090909091,0.0
Bishopsgate Cross Route,0,1,0.9545454545454546,0.045454545454545456,0.0
Bishopsgate Cross Route,0,2,1.0,0.0,0.0
Bishopsgate Cross Route,0,3,1.0,0.0,0.0
Bishopsgate Cross Route,0,4,0.95,0.05,0.0
Bishopsgate Cross Route,0,5,0.75,0.25,0.0
Bishopsgate Cross Route,0,6,0.85,0.1,0.05
Bishopsgate Cross Route,1,0,1.0,0.0,0.0
Bishopsgate Cross Route,1,1,1.0,0.0,0.0
Bishopsgate Cross Route,1,2,0.95,0.05,0.0
Bishopsgate Cross Route,1,3,0.95,0.05,0.0
Bishopsgate Cross Route,1,4,1.0,0.0,0.0
Bishopsgate Cross Route,1,5,0.85,0.15,0.0
Bishopsgate Cross Route,1,6,0.95,0.05,0.0
Bishopsgate Cross Route,2,0,0.9090909090909091,0.09090909090909091,0.0
Bishopsgate Cross Route,2,1,1.0,0.0,0.0
Bishopsgate Cross Route,2,2,1.0,0.0,0.0
Bishopsgate Cross Route,2,3,0.95,0.05,0.0
Bishopsgate Cross Route,2,4,0.9,0.1,0.0
Bishopsgate Cross Route,2,5,0.9,0.1,0.0
Bishopsgate Cross Route,2,6,0.85,0.15,0.0
Bishopsgate Cross Route,3,0,1.0,0.0,0.0
Bishopsgate Cross Route,3,1,1.0,0.0,0.0
Bishopsgate Cross Route,3,2,1.0,0.0,0.0
Bishopsgate Cross Route,3,3,0.85,0.15,0.0
Bishopsgate Cross Route,3,4,0.9,0.1,0.0
Bishopsgate Cross Route,3,5,0.85,0.15,0.0
Bishopsgate Cross Route,3,6,0.75,0.2,0.05
Bishopsgate Cross Route,4,0,1.0,0.0,0.0
Bishopsgate Cross Route,4,1,0.9545454545454546,0.045454545454545456,0.0
Bishopsgate Cross Route,4,2,0.95,0.05,0.0
Bishopsgate Cross Route,4,3,0.9,0.1,0.0
Bishopsgate Cross Route,4,4,0.95,0.05,0.0
Bishopsgate Cross Route,4,5,0.9,0.0,0.1
Bishopsgate Cross Route,4,6,0.8,0.15,0.05
Bishopsgate Cross Route,5,0,0.9545454545454546,0.045454545454545456,0.0
Bishopsgate Cross Route,5,1,0.9090909090909091,0.09090909090909091,0.0
Bishopsgate Cross Route,5,2,0.95,0.05,0.0
Bishopsgate Cross Route,5,3,0.95,0.05,0.0
Bishopsgate Cross Route,5,4,1.0,0.0,0.0
Bishopsgate Cross Route,5,5,1.0,0.0,0.0
Bishopsgate Cross Route,5,6,0.85,0.15,0.0
Bishopsgate Cross Route,6,0,0.9090909090909091,0.045454545454545456,0.045454545454545456
Bishopsgate Cross Route,6,1,0.8181818181818182,0.18181818181818182,0.0
Bishopsgate Cross Route,6,2,0.85,0.15,0.0
Bishopsgate Cross Route,6,3,0.9,0.1,0.0
Bishopsgate Cross Route,6,4,0.7,0.2,0.1
Bishopsgate Cross Route,6,5,0.95,0.05,0.0
Bishopsgate Cross Route,6,6,0.9,0.1,0.0
Bishopsgate Cross Route,7,0,0.5454545454545454,0.3181818181818182,0.13636363636363635
Bishopsgate Cross Route,7,1,0.45454545454545453,0.36363636363636365,0.18181818181818182
Bishopsgate Cross Route,7,2,0.65,0.25,0.1
Bishopsgate Cross Route,7,3,0.55,0.4,0.05
Bishopsgate Cross Route,7,4,0.75,0.1,0.15
Bishopsgate Cross Route,7,5,0.95,0.05,0.0
Bishopsgate Cross Route,7,6,0.9,0.1,0.0
Bishopsgate Cross Route,8,0,0.5454545454545454,0.36363636363636365,0.09090909090909091
Bishopsgate Cross Route,8,1,0.5454545454545454,0.4090909090909091,0.045454545454545456
Bishopsgate Cross Route,8,2,0.6,0.25,0.15
Bishopsgate Cross Route,8,3,0.75,0.1,0.15
Bishopsgate Cross Route,8,4,0.55,0.3,0.15
Bishopsgate Cross Route,8,5,0.85,0.15,0.0
Bishopsgate Cross Route,8,6,0.95,0.05,0.0
Bishopsgate Cross Route,9,0,0.5,0.36363636363636365,0.13636363636363635
Bishopsgate Cross Route,9,1,0.6363636363636364,0.3181818181818182,0.045454545454545456
Bishopsgate Cross Route,9,2,0.55,0.2,0.25
Bishopsgate Cross Route,9,3,0.5,0.35,0.15
Bishopsgate Cross Route,9,4,0.4,0.4,0.2
Bishopsgate Cross Route,9,5,0.95,0.05,0.0
Bishopsgate Cross Route,9,6,1.0,0.0,0.0
Bishopsgate Cross Route,10,0,0.7727272727272727,0.22727272727272727,0.0
Bishopsgate Cross Route,10,1,0.7272727272727273,0.22727272727272727,0.045454545454545456
Bishopsgate Cross Route,10,2,0.8,0.2,0.0
Bishopsgate Cross Route,10,3,0.9,0.1,0.0
Bishopsgate Cross Route,10,4,0.9,0.1,0.0
Bishopsgate Cross Route,10,5,0.85,0.1,0.05
Bishopsgate Cross Route,10,6,0.95,0.05,0.0
Bishopsgate Cross Route,11,0,0.7272727272727273,0.13636363636363635,0.13636363636363635
Bishopsgate Cross Route,11,1,0.7272727272727273,0.18181818181818182,0.09090909090909091
Bishopsgate Cross Route,11,2,0.85,0.1,0.05
Bishopsgate Cross Route,11,3,0.75,0.25,0.0
Bishopsgate Cross Route,11,4,0.8,0.15,0.05
Bishopsgate Cross Route,11,5,0.85,0.15,0.0
Bishopsgate Cross Route,11,6,1.0,0.0,0.0
Bishopsgate Cross Route,12,0,0.8181818181818182,0.13636363636363635,0.045454545454545456
Bishopsgate Cross Route,12,1,0.7727272727272727,0.18181818181818182,0.045454545454545456
Bishopsgate Cross Route,12,2,0.75,0.25,0.0
Bishopsgate Cross Route,12,3,0.65,0.2,0.15
Bishopsgate Cross Route,12,4,0.75,0.15,0.1
Bishopsgate Cross Route,12,5,0.85,0.05,0.1
Bishopsgate Cross Route,12,6,0.7,0.2,0.1
Bishopsgate Cross Route,13,0,0.7727272727272727,0.18181818181818182,0.045454545454545456
Bishopsgate Cross Route,13,1,0.8181818181818182,0.13636363636363635,0.045454545454545456
Bishopsgate Cross Route,13,2,0.8,0.2,0.0
